
     Program AVERAGE v.5.1 starts on 18Jun2018 at 21:13:10 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_CO_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               114417    40121    6739
     Tot         325     157     49

     Reading data from file  Au_CO_tmp.pp
   19.933531800    0.776289644    0.574685874
   19.948865286    0.782692421    0.581081494
   19.964198772    0.788884084    0.587507535
   19.979532258    0.794881133    0.593960423
   19.994865744    0.800697776    0.600436574
   20.010199230    0.806345914    0.606932393
   20.025532716    0.811835189    0.613444281
   20.040866202    0.817173120    0.619968639
   20.056199688    0.822365296    0.626501868
   20.071533174    0.827415621    0.633040375
   20.086866660    0.832326596    0.639580572
   20.102200146    0.837099633    0.646118880
   20.117533632    0.841735368    0.652651725
   20.132867118    0.846233971    0.659175545
   20.148200604    0.850595443    0.665686785
   20.163534090    0.854819872    0.672181898
   20.178867576    0.858907653    0.678657345
   20.194201062    0.862859664    0.685109596
   20.209534548    0.866677380    0.691535128
   20.224868034    0.870362942    0.697930422
   20.240201520    0.873919173    0.704291968
   20.255535006    0.877349540    0.710616262
   20.270868492    0.880658084    0.716899806
   20.286201978    0.883849310    0.723139108
   20.301535464    0.886928059    0.729330687
   20.316868950    0.889899360    0.735471074
   20.332202436    0.892768288    0.741556813
   20.347535922    0.895539817    0.747584466
   20.362869408    0.898218701    0.753550619
   20.378202894    0.900809362    0.759451887
   20.393536380    0.903315816    0.765284921
   20.408869866    0.905741626    0.771046412
   20.424203352    0.908089881    0.776733108
   20.439536838    0.910363210    0.782341816
   20.454870324    0.912563819    0.787869415
   20.470203810    0.914693553    0.793312868
   20.485537296    0.916753969    0.798669233
   20.500870782    0.918746424    0.803935673
   20.516204268    0.920672168    0.809109474
   20.531537754    0.922532423    0.814188053
   20.546871240    0.924328468    0.819168973
   20.562204726    0.926061696    0.824049954
   20.577538212    0.927733666    0.828828889
   20.592871698    0.929346123    0.833503852
   20.608205184    0.930901010    0.838073114
   20.623538670    0.932400451    0.842535148
   20.638872156    0.933846718    0.846888646
   20.654205642    0.935242190    0.851132520
   20.669539128    0.936589298    0.855265919
   20.684872614    0.937890459    0.859288227
   20.700206100    0.939148019    0.863199074
   20.715539586    0.940364196    0.866998336
   20.730873072    0.941541030    0.870686141
   20.746206558    0.942680343    0.874262867
   20.761540044    0.943783721    0.877729144
   20.776873530    0.944852501    0.881085847
   20.792207016    0.945887780    0.884334095
   20.807540502    0.946890436    0.887475244
   20.822873988    0.947861162    0.890510879
   20.838207474    0.948800510    0.893442803
   20.853540960    0.949708937    0.896273027
   20.868874446    0.950586861    0.899003755
   20.884207932    0.951434707    0.901637368
   20.899541418    0.952252958    0.904176410
   20.914874904    0.953042182    0.906623564
   20.930208390    0.953803068    0.908981638
   20.945541876    0.954536437    0.911253539
   20.960875362    0.955243240    0.913442253
   20.976208848    0.955924554    0.915550819
   20.991542334    0.956581556    0.917582311
   21.006875820    0.957215492    0.919539809
   21.022209306    0.957827642    0.921426380
   21.037542792    0.958419278    0.923245052
   21.052876278    0.958991625    0.924998796
   21.068209764    0.959545819    0.926690504
   21.083543250    0.960082879    0.928322973
   21.098876736    0.960603680    0.929898886
   21.114210222    0.961108938    0.931420804
   21.129543708    0.961599206    0.932891150
   21.144877194    0.962074884    0.934312207
   21.160210680    0.962536228    0.935686108
   21.175544166    0.962983384    0.937014839
   21.190877652    0.963416409    0.938300238
   21.206211138    0.963835319    0.939543999
   21.221544624    0.964240113    0.940747679
   21.236878110    0.964630819    0.941912710
   21.252211596    0.965007522    0.943040403
   21.267545082    0.965370387    0.944131966
   21.282878568    0.965719682    0.945188515
   21.298212054    0.966055783    0.946211087
   21.313545540    0.966379175    0.947200653
   21.328879026    0.966690444    0.948158131
   21.344212512    0.966990254    0.949084401
   21.359545998    0.967279328    0.949980312
   21.374879484    0.967558418    0.950846694
   21.390212970    0.967828270    0.951684362
   21.405546456    0.968089596    0.952494129
   21.420879942    0.968343044    0.953276804
   21.436213428    0.968589175    0.954033193
   21.451546914    0.968828441    0.954764108
   21.466880400    0.969061178    0.955470356
   21.482213886    0.969287605    0.956152745
   21.497547372    0.969507824    0.956812074
   21.512880858    0.969721840    0.957449137
   21.528214344    0.969929578    0.958064710
   21.543547830    0.970130909    0.958659555
   21.558881316    0.970325678    0.959234410
   21.574214802    0.970513733    0.959789991
   21.589548288    0.970694954    0.960326982
   21.604881774    0.970869275    0.960846042
   21.620215260    0.971036705    0.961347797
   21.635548746    0.971197342    0.961832842
   21.650882232    0.971351375    0.962301743
   21.666215718    0.971499087    0.962755038
   21.681549204    0.971640842    0.963193236
   21.696882690    0.971777071    0.963616826
   21.712216176    0.971908252    0.964026274
   21.727549662    0.972034882    0.964422027
   21.742883148    0.972157457    0.964804520
   21.758216634    0.972276442    0.965174174
   21.773550120    0.972392249    0.965531399
   21.788883606    0.972505215    0.965876600
   21.804217092    0.972615595    0.966210173
   21.819550578    0.972723545    0.966532506
   21.834884064    0.972829129    0.966843985
   21.850217550    0.972932319    0.967144984
   21.865551036    0.973033013    0.967435875
   21.880884522    0.973131047    0.967717018
   21.896218008    0.973226218    0.967988763
   21.911551494    0.973318312    0.968251449
   21.926884980    0.973407121    0.968505403
   21.942218466    0.973492471    0.968750938
   21.957551952    0.973574240    0.968988352
   21.972885438    0.973652373    0.969217928
   21.988218924    0.973726895    0.969439934
   22.003552410    0.973797909    0.969654625
   22.018885896    0.973865597    0.969862239
   22.034219382    0.973930214    0.970063004
   22.049552868    0.973992067    0.970257136
   22.064886354    0.974051504    0.970444841
   22.080219840    0.974108886    0.970626318
   22.095553326    0.974164572    0.970801759
   22.110886812    0.974218892    0.970971350
   22.126220298    0.974272130    0.971135276
   22.141553784    0.974324507    0.971293718
   22.156887270    0.974376170    0.971446854
   22.172220756    0.974427187    0.971594864
   22.187554242    0.974477547    0.971737922
   22.202887728    0.974527164    0.971876203
   22.218221214    0.974575892    0.972009878
   22.233554700    0.974623535    0.972139116
   22.248888186    0.974669874    0.972264080
   22.264221672    0.974714678    0.972384928
   22.279555158    0.974757733    0.972501812
   22.294888644    0.974798856    0.972614876
   22.310222130    0.974837914    0.972724257
   22.325555616    0.974874836    0.972830084
   22.340889102    0.974909619    0.972932477
   22.356222588    0.974942336    0.973031548
   22.371556074    0.974973124    0.973127401
   22.386889560    0.975002183    0.973220136
   22.402223046    0.975029761    0.973309844
   22.417556532    0.975056135    0.973396614
   22.432890018    0.975081596    0.973480529
   22.448223504    0.975106426    0.973561671
   22.463556990    0.975130884    0.973640122
   22.478890476    0.975155184    0.973715962
   22.494223962    0.975179485    0.973789270
   22.509557448    0.975203880    0.973860129
   22.524890934    0.975228395    0.973928620
   22.540224420    0.975252984    0.973994826
   22.555557906    0.975277541    0.974058830
   22.570891392    0.975301909    0.974120715
   22.586224878    0.975325889    0.974180562
   22.601558364    0.975349266    0.974238451
   22.616891850    0.975371818    0.974294460
   22.632225336    0.975393344    0.974348662
   22.647558822    0.975413669    0.974401127
   22.662892308    0.975432669    0.974451919
   22.678225794    0.975450276    0.974501098
   22.693559280    0.975466483    0.974548719
   22.708892766    0.975481350    0.974594831
   22.724226252    0.975494995    0.974639480
   22.739559738    0.975507591    0.974682706
   22.754893224    0.975519349    0.974724548
   22.770226710    0.975530507    0.974765040
   22.785560196    0.975541309    0.974804217
   22.800893682    0.975551993    0.974842112
   22.816227168    0.975562771    0.974878758
   22.831560654    0.975573813    0.974914190
   22.846894140    0.975585239    0.974948442
   22.862227626    0.975597112    0.974981553
   22.877561112    0.975609429    0.975013560
   22.892894598    0.975622129    0.975044505
   22.908228084    0.975635097    0.975074429
   22.923561570    0.975648173    0.975103373
   22.938895056    0.975661164    0.975131381
   22.954228542    0.975673865    0.975158492
   22.969562028    0.975686068    0.975184747
   22.984895514    0.975697584    0.975210184
   23.000229000    0.975708256    0.975234837
   23.015562486    0.975717970    0.975258737
   23.030895972    0.975726664    0.975281913
   23.046229458    0.975734336    0.975304389
   23.061562944    0.975741040    0.975326186
   23.076896430    0.975746883    0.975347321
   23.092229916    0.975752022    0.975367810
   23.107563402    0.975756644    0.975387665
   23.122896888    0.975760960    0.975406898
   23.138230374    0.975765184    0.975425520
   23.153563860    0.975769521    0.975443542
   23.168897346    0.975774151    0.975460976
   23.184230832    0.975779215    0.975477835
   23.199564318    0.975784808    0.975494135
   23.214897804    0.975790968    0.975509892
   23.230231290    0.975797681    0.975525124
   23.245564776    0.975804875    0.975539854
   23.260898262    0.975812432    0.975554102
   23.276231748    0.975820195    0.975567892
   23.291565234    0.975827983    0.975581247
   23.306898720    0.975835601    0.975594190
   23.322232206    0.975842858    0.975606744
   23.337565692    0.975849581    0.975618928
   23.352899178    0.975855628    0.975630763
   23.368232664    0.975860900    0.975642262
   23.383566150    0.975865346    0.975653441
   23.398899636    0.975868968    0.975664309
   23.414233122    0.975871822    0.975674874
   23.429566608    0.975874012    0.975685142
   23.444900094    0.975875682    0.975695116
   23.460233580    0.975877006    0.975704798
   23.475567066    0.975878175    0.975714190
   23.490900552    0.975879383    0.975723292
   23.506234038    0.975880812    0.975732107
   23.521567524    0.975882620    0.975740637
   23.536901010    0.975884926    0.975748886
   23.552234496    0.975887806    0.975756860
   23.567567982    0.975891286    0.975764568
   23.582901468    0.975895340    0.975772019
   23.598234954    0.975899894    0.975779225
   23.613568440    0.975904829    0.975786199
   23.628901926    0.975909995    0.975792956
   23.644235412    0.975915219    0.975799510
   23.659568898    0.975920319    0.975805876
   23.674902384    0.975925121    0.975812068
   23.690235870    0.975929467    0.975818098
   23.705569356    0.975933230    0.975823978
   23.720902842    0.975936324    0.975829715
   23.736236328    0.975938709    0.975835318
   23.751569814    0.975940393    0.975840789
   23.766903300    0.975941434    0.975846131
   23.782236786    0.975941934    0.975851344
   23.797570272    0.975942029    0.975856426
   23.812903758    0.975941883    0.975861376
   23.828237244    0.975941672    0.975866188
   23.843570730    0.975941573    0.975870862
   23.858904216    0.975941750    0.975875394
   23.874237702    0.975942342    0.975879783
   23.889571188    0.975943453    0.975884029
   23.904904674    0.975945144    0.975888135
   23.920238160    0.975947428    0.975892103
   23.935571646    0.975950273    0.975895942
   23.950905132    0.975953601    0.975899656
   23.966238618    0.975957296    0.975903257
   23.981572104    0.975961212    0.975906753
   23.996905590    0.975965185    0.975910155
   24.012239076    0.975969045    0.975913474
   24.027572562    0.975972630    0.975916718
   24.042906048    0.975975797    0.975919897
   24.058239534    0.975978433    0.975923017
   24.073573020    0.975980463    0.975926084
   24.088906506    0.975981856    0.975929100
   24.104239992    0.975982627    0.975932068
   24.119573478    0.975982837    0.975934986
   24.134906964    0.975982584    0.975937851
   24.150240450    0.975982001    0.975940660
   24.165573936    0.975981241    0.975943408
   24.180907422    0.975980470    0.975946091
   24.196240908    0.975979850    0.975948703
   24.211574394    0.975979531    0.975951241
   24.226907880    0.975979637    0.975953702
   24.242241366    0.975980257    0.975956084
   24.257574852    0.975981441    0.975958387
   24.272908338    0.975983194    0.975960615
   24.288241824    0.975985478    0.975962770
   24.303575310    0.975988212    0.975964859
   24.318908796    0.975991281    0.975966888
   24.334242282    0.975994546    0.975968865
   24.349575768    0.975997851    0.975970798
   24.364909254    0.976001037    0.975972695
   24.380242740    0.976003953    0.975974563
   24.395576226    0.976006469    0.975976410
   24.410909712    0.976008485    0.975978239
   24.426243198    0.976009936    0.975980055
   24.441576684    0.976010801    0.975981859
   24.456910170    0.976011100    0.975983650
   24.472243656    0.976010896    0.975985427
   24.487577142    0.976010287    0.975987186
   24.502910628    0.976009402    0.975988922
   24.518244114    0.976008387    0.975990630
   24.533577600    0.976007398    0.975992304
   24.548911086    0.976006586    0.975993940
   24.564244572    0.976006087    0.975995533
   24.579578058    0.976006014    0.975997080
   24.594911544    0.976006444    0.975998578
   24.610245030    0.976007418    0.976000027
   24.625578516    0.976008932    0.976001430
   24.640912002    0.976010944    0.976002788
   24.656245488    0.976013371    0.976004108
   24.671578974    0.976016102    0.976005393
   24.686912460    0.976019000    0.976006652
   24.702245946    0.976021918    0.976007891
   24.717579432    0.976024705    0.976009117
   24.732912918    0.976027224    0.976010336
   24.748246404    0.976029354    0.976011553
   24.763579890    0.976031005    0.976012772
   24.778913376    0.976032124    0.976013996
   24.794246862    0.976032696    0.976015225
   24.809580348    0.976032747    0.976016459
   24.824913834    0.976032343    0.976017693
   24.840247320    0.976031582    0.976018926
   24.855580806    0.976030587    0.976020151
   24.870914292    0.976029500    0.976021363
   24.886247778    0.976028468    0.976022557
   24.901581264    0.976027631    0.976023727
   24.916914750    0.976027115    0.976024869
   24.932248236    0.976027022    0.976025980
   24.947581722    0.976027419    0.976027057
   24.962915208    0.976028337    0.976028100
   24.978248694    0.976029767    0.976029111
   24.993582180    0.976031661    0.976030092
   25.008915666    0.976033937    0.976031047
   25.024249152    0.976036483    0.976031982
   25.039582638    0.976039168    0.976032903
   25.054916124    0.976041851    0.976033815
   25.070249610    0.976044391    0.976034724
   25.085583096    0.976046657    0.976035637
   25.100916582    0.976048541    0.976036558
   25.116250068    0.976049963    0.976037489
   25.131583554    0.976050877    0.976038433
   25.146917040    0.976051275    0.976039389
   25.162250526    0.976051190    0.976040356
   25.177584012    0.976050688    0.976041332
   25.192917498    0.976049867    0.976042311
   25.208250984    0.976048849    0.976043290
   25.223584470    0.976047768    0.976044262
   25.238917956    0.976046765    0.976045223
   25.254251442    0.976045971    0.976046167
   25.269584928    0.976045502    0.976047089
   25.284918414    0.976045450    0.976047988
   25.300251900    0.976045874    0.976048860
   25.315585386    0.976046797    0.976049705
   25.330918872    0.976048204    0.976050526
   25.346252358    0.976050043    0.976051323
   25.361585844    0.976052231    0.976052102
   25.376919330    0.976054657    0.976052867
   25.392252816    0.976057196    0.976053623
   25.407586302    0.976059710    0.976054377
   25.422919788    0.976062067    0.976055133
   25.438253274    0.976064146    0.976055897
   25.453586760    0.976065846    0.976056673
   25.468920246    0.976067096    0.976057463
   25.484253732    0.976067859    0.976058269
   25.499587218    0.976068134    0.976059090
   25.514920704    0.976067957    0.976059925
   25.530254190    0.976067397    0.976060770
   25.545587676    0.976066552    0.976061622
   25.560921162    0.976065541    0.976062476
   25.576254648    0.976064494    0.976063326
   25.591588134    0.976063543    0.976064167
   25.606921620    0.976062814    0.976064994
   25.622255106    0.976062415    0.976065804
   25.637588592    0.976062426    0.976066593
   25.652922078    0.976062900    0.976067359
   25.668255564    0.976063852    0.976068103
   25.683589050    0.976065263    0.976068825
   25.698922536    0.976067076    0.976069529
   25.714256022    0.976069209    0.976070218
   25.729589508    0.976071551    0.976070897
   25.744922994    0.976073980    0.976071570
   25.760256480    0.976076364    0.976072245
   25.775589966    0.976078578    0.976072924
   25.790923452    0.976080508    0.976073614
   25.806256938    0.976082063    0.976074317
   25.821590424    0.976083179    0.976075035
   25.836923910    0.976083826    0.976075771
   25.852257396    0.976084009    0.976076523
   25.867590882    0.976083769    0.976077289
   25.882924368    0.976083176    0.976078067
   25.898257854    0.976082328    0.976078852
   25.913591340    0.976081342    0.976079639
   25.928924826    0.976080344    0.976080424
   25.944258312    0.976079460    0.976081201
   25.959591798    0.976078809    0.976081966
   25.974925284    0.976078490    0.976082714
   25.990258770    0.976078577    0.976083444
   26.005592256    0.976079113    0.976084154
   26.020925742    0.976080109    0.976084843
   26.036259228    0.976081539    0.976085514
   26.051592714    0.976083346    0.976086168
   26.066926200    0.976085443    0.976086810
   26.082259686    0.976087723    0.976087443
   26.097593172    0.976090065    0.976088074
   26.112926658    0.976092344    0.976088707
   26.128260144    0.976094440    0.976089347
   26.143593630    0.976096246    0.976089998
   26.158927116    0.976097678    0.976090663
   26.174260602    0.976098681    0.976091344
   26.189594088    0.976099231    0.976092042
   26.204927574    0.976099339    0.976092757
   26.220261060    0.976099048    0.976093486
   26.235594546    0.976098433    0.976094226
   26.250928032    0.976097590    0.976094973
   26.266261518    0.976096634    0.976095722
   26.281595004    0.976095687    0.976096469
   26.296928490    0.976094872    0.976097208
   26.312261976    0.976094298    0.976097936
   26.327595462    0.976094058    0.976098648
   26.342928948    0.976094220    0.976099343
   26.358262434    0.976094821    0.976100018
   26.373595920    0.976095862    0.976100675
   26.388929406    0.976097316    0.976101315
   26.404262892    0.976099121    0.976101940
   26.419596378    0.976101191    0.976102554
   26.434929864    0.976103418    0.976103161
   26.450263350    0.976105685    0.976103767
   26.465596836    0.976107870    0.976104376
   26.480930322    0.976109860    0.976104993
   26.496263808    0.976111555    0.976105621
   26.511597294    0.976112877    0.976106264
   26.526930780    0.976113778    0.976106923
   26.542264266    0.976114241    0.976107599
   26.557597752    0.976114281    0.976108290
   26.572931238    0.976113945    0.976108996
   26.588264724    0.976113310    0.976109712
   26.603598210    0.976112473    0.976110434
   26.618931696    0.976111546    0.976111159
   26.634265182    0.976110649    0.976111880
   26.649598668    0.976109898    0.976112594
   26.664932154    0.976109398    0.976113297
   26.680265640    0.976109235    0.976113985
   26.695599126    0.976109469    0.976114655
   26.710932612    0.976110130    0.976115308
   26.726266098    0.976111217    0.976115943
   26.741599584    0.976112696    0.976116561
   26.756933070    0.976114502    0.976117167
   26.772266556    0.976116548    0.976117762
   26.787600042    0.976118729    0.976118352
   26.802933528    0.976120928    0.976118942
   26.818267014    0.976123029    0.976119536
   26.833600500    0.976124923    0.976120138
   26.848933986    0.976126515    0.976120751
   26.864267472    0.976127736    0.976121380
   26.879600958    0.976128543    0.976122024
   26.894934444    0.976128925    0.976122685
   26.910267930    0.976128903    0.976123362
   26.925601416    0.976128526    0.976124051
   26.940934902    0.976127874    0.976124750
   26.956268388    0.976127043    0.976125455
   26.971601874    0.976126144    0.976126162
   26.986935360    0.976125295    0.976126865
   27.002268846    0.976124606    0.976127561
   27.017602332    0.976124177    0.976128245
   27.032935818    0.976124087    0.976128914
   27.048269304    0.976124392    0.976129566
   27.063602790    0.976125114    0.976130202
   27.078936276    0.976126247    0.976130820
   27.094269762    0.976127752    0.976131423
   27.109603248    0.976129563    0.976132014
   27.124936734    0.976131592    0.976132596
   27.140270220    0.976133733    0.976133174
   27.155603706    0.976135872    0.976133752
   27.170937192    0.976137897    0.976134334
   27.186270678    0.976139703    0.976134925
   27.201604164    0.976141202    0.976135529
   27.216937650    0.976142330    0.976136147
   27.232271136    0.976143051    0.976136781
   27.247604622    0.976143358    0.976137430
   27.262938108    0.976143278    0.976138095
   27.278271594    0.976142863    0.976138772
   27.293605080    0.976142195    0.976139458
   27.308938566    0.976141370    0.976140149
   27.324272052    0.976140498    0.976140841
   27.339605538    0.976139694    0.976141529
   27.354939024    0.976139063    0.976142210
   27.370272510    0.976138701    0.976142878
   27.385605996    0.976138682    0.976143532
   27.400939482    0.976139053    0.976144169
   27.416272968    0.976139834    0.976144790
   27.431606454    0.976141011    0.976145395
   27.446939940    0.976142542    0.976145985
   27.462273426    0.976144360    0.976146563
   27.477606912    0.976146373    0.976147134
   27.492940398    0.976148477    0.976147701
   27.508273884    0.976150560    0.976148269
   27.523607370    0.976152513    0.976148842
   27.538940856    0.976154236    0.976149424
   27.554274342    0.976155647    0.976150019
   27.569607828    0.976156686    0.976150628
   27.584941314    0.976157324    0.976151253
   27.600274800    0.976157560    0.976151893
   27.615608286    0.976157423    0.976152548
   27.630941772    0.976156972    0.976153214
   27.646275258    0.976156287    0.976153889
   27.661608744    0.976155466    0.976154568
   27.676942230    0.976154620    0.976155247
   27.692275716    0.976153857    0.976155922
   27.707609202    0.976153282    0.976156589
   27.722942688    0.976152984    0.976157243
   27.738276174    0.976153031    0.976157883
   27.753609660    0.976153467    0.976158507
   27.768943146    0.976154303    0.976159115
   27.784276632    0.976155524    0.976159707
   27.799610118    0.976157082    0.976160285
   27.814943604    0.976158907    0.976160853
   27.830277090    0.976160907    0.976161413
   27.845610576    0.976162977    0.976161971
   27.860944062    0.976165008    0.976162530
   27.876277548    0.976166894    0.976163095
   27.891611034    0.976168539    0.976163669
   27.906944520    0.976169866    0.976164256
   27.922278006    0.976170822    0.976164857
   27.937611492    0.976171381    0.976165474
   27.952944978    0.976171548    0.976166106
   27.968278464    0.976171357    0.976166751
   27.983611950    0.976170869    0.976167408
   27.998945436    0.976170167    0.976168073
   28.014278922    0.976169350    0.976168741
   28.029612408    0.976168525    0.976169408
   28.044945894    0.976167802    0.976170071
   28.060279380    0.976167279    0.976170725
   28.075612866    0.976167041    0.976171367
   28.090946352    0.976167153    0.976171994
   28.106279838    0.976167650    0.976172606
   28.121613324    0.976168541    0.976173201
   28.136946810    0.976169804    0.976173781
   28.152280296    0.976171389    0.976174348
   28.167613782    0.976173222    0.976174906
   28.182947268    0.976175210    0.976175456
   28.198280754    0.976177249    0.976176005
   28.213614240    0.976179231    0.976176556
   28.228947726    0.976181053    0.976177113
   28.244281212    0.976182623    0.976177680
   28.259614698    0.976183870    0.976178260
   28.274948184    0.976184744    0.976178854
   28.290281670    0.976185226    0.976179463
   28.305615156    0.976185325    0.976180088
   28.320948642    0.976185081    0.976180725
   28.336282128    0.976184556    0.976181373
   28.351615614    0.976183836    0.976182028
   28.366949100    0.976183021    0.976182685
   28.382282586    0.976182217    0.976183342
   28.397616072    0.976181530    0.976183993
   28.412949558    0.976181056    0.976184636
   28.428283044    0.976180877    0.976185265
   28.443616530    0.976181050    0.976185881
   28.458950016    0.976181608    0.976186480
   28.474283502    0.976182552    0.976187064
   28.489616988    0.976183857    0.976187633
   28.504950474    0.976185468    0.976188189
   28.520283960    0.976187310    0.976188736
   28.535617446    0.976189288    0.976189278
   28.550950932    0.976191298    0.976189818
   28.566284418    0.976193234    0.976190361
   28.581617904    0.976194995    0.976190910
   28.596951390    0.976196494    0.976191470
   28.612284876    0.976197662    0.976192043
   28.627618362    0.976198456    0.976192630
   28.642951848    0.976198863    0.976193232
   28.658285334    0.976198896    0.976193849
   28.673618820    0.976198598    0.976194478
   28.688952306    0.976198037    0.976195117
   28.704285792    0.976197298    0.976195763
   28.719619278    0.976196483    0.976196411
   28.734952764    0.976195697    0.976197057
   28.750286250    0.976195044    0.976197697
   28.765619736    0.976194618    0.976198328
   28.780953222    0.976194495    0.976198946
   28.796286708    0.976194728    0.976199549
   28.811620194    0.976195344    0.976200137
   28.826953680    0.976196340    0.976200709
   28.842287166    0.976197686    0.976201267
   28.857620652    0.976199325    0.976201813
   28.872954138    0.976201177    0.976202350
   28.888287624    0.976203146    0.976202883
   28.903621110    0.976205130    0.976203414
   28.918954596    0.976207022    0.976203949
   28.934288082    0.976208724    0.976204491
   28.949621568    0.976210153    0.976205044
   28.964955054    0.976211245    0.976205610
   28.980288540    0.976211962    0.976206190
   28.995622026    0.976212295    0.976206785
   29.010955512    0.976212263    0.976207395
   29.026288998    0.976211911    0.976208016
   29.041622484    0.976211312    0.976208647
   29.056955970    0.976210554    0.976209284
   29.072289456    0.976209737    0.976209922
   29.087622942    0.976208968    0.976210558
   29.102956428    0.976208348    0.976211187
   29.118289914    0.976207967    0.976211807
   29.133623400    0.976207898    0.976212413
   29.148956886    0.976208190    0.976213005
   29.164290372    0.976208863    0.976213581
   29.179623858    0.976209911    0.976214142
   29.194957344    0.976211299    0.976214689
   29.210290830    0.976212966    0.976215225
   29.225624316    0.976214829    0.976215752
   29.240957802    0.976216791    0.976216275
   29.256291288    0.976218749    0.976216798
   29.271624774    0.976220599    0.976217325
   29.286958260    0.976222245    0.976217860
   29.302291746    0.976223606    0.976218405
   29.317625232    0.976224623    0.976218964
   29.332958718    0.976225264    0.976219538
   29.348292204    0.976225524    0.976220126
   29.363625690    0.976225426    0.976220728
   29.378959176    0.976225021    0.976221342
   29.394292662    0.976224383    0.976221965
   29.409626148    0.976223604    0.976222593
   29.424959634    0.976222784    0.976223222
   29.440293120    0.976222030    0.976223847
   29.455626606    0.976221441    0.976224466
   29.470960092    0.976221104    0.976225075
   29.486293578    0.976221088    0.976225670
   29.501627064    0.976221437    0.976226250
   29.516960550    0.976222168    0.976226815
   29.532294036    0.976223268    0.976227364
   29.547627522    0.976224699    0.976227900
   29.562961008    0.976226394    0.976228425
   29.578294494    0.976228269    0.976228943
   29.593627980    0.976230226    0.976229457
   29.608961466    0.976232161    0.976229971
   29.624294952    0.976233970    0.976230490
   29.639628438    0.976235560    0.976231017
   29.654961924    0.976236855    0.976231556
   29.670295410    0.976237799    0.976232108
   29.685628896    0.976238364    0.976232675
   29.700962382    0.976238550    0.976233256
   29.716295868    0.976238386    0.976233851
   29.731629354    0.976237927    0.976234458
   29.746962840    0.976237250    0.976235072
   29.762296326    0.976236448    0.976235691
   29.777629812    0.976235624    0.976236311
   29.792963298    0.976234883    0.976236927
   29.808296784    0.976234323    0.976237535
   29.823630270    0.976234029    0.976238133
   29.838963756    0.976234065    0.976238716
   29.854297242    0.976234472    0.976239285
   29.869630728    0.976235259    0.976239838
   29.884964214    0.976236412    0.976240377
   29.900297700    0.976237885    0.976240902
   29.915631186    0.976239610    0.976241416
   29.930964672    0.976241499    0.976241924
   29.946298158    0.976243452    0.976242428
   29.961631644    0.976245365    0.976242934
   29.976965130    0.976247135    0.976243445
   29.992298616    0.976248671    0.976243965
   30.007632102    0.976249900    0.976244496
   30.022965588    0.976250771    0.976245041
   30.038299074    0.976251260    0.976245601
   30.053632560    0.976251372    0.976246176
   30.068966046    0.976251142    0.976246764
   30.084299532    0.976250627    0.976247363
   30.099633018    0.976249909    0.976247969
   30.114966504    0.976249083    0.976248580
   30.130299990    0.976248254    0.976249190
   30.145633476    0.976247525    0.976249796
   30.160966962    0.976246994    0.976250394
   30.176300448    0.976246742    0.976250981
   30.191633934    0.976246830    0.976251553
   30.206967420    0.976247293    0.976252110
   30.222300906    0.976248138    0.976252652
   30.237634392    0.976249344    0.976253179
   30.252967878    0.976250861    0.976253693
   30.268301364    0.976252617    0.976254197
   30.283634850    0.976254522    0.976254694
   30.298968336    0.976256473    0.976255189
   30.314301822    0.976258365    0.976255686
   30.329635308    0.976260096    0.976256189
   30.344968794    0.976261579    0.976256701
   30.360302280    0.976262743    0.976257225
   30.375635766    0.976263540    0.976257764
   30.390969252    0.976263953    0.976258317
   30.406302738    0.976263991    0.976258884
   30.421636224    0.976263692    0.976259465
   30.436969710    0.976263120    0.976260057
   30.452303196    0.976262360    0.976260655
   30.467636682    0.976261508    0.976261257
   30.482970168    0.976260672    0.976261859
   30.498303654    0.976259954    0.976262455
   30.513637140    0.976259450    0.976263042
   30.528970626    0.976259239    0.976263618
   30.544304112    0.976259379    0.976264179
   30.559637598    0.976259900    0.976264725
   30.574971084    0.976260804    0.976265255
   30.590304570    0.976262064    0.976265770
   30.605638056    0.976263627    0.976266273
   30.620971542    0.976265416    0.976266766
   30.636305028    0.976267337    0.976267253
   30.651638514    0.976269287    0.976267739
   30.666972000    0.976271159    0.976268227
   30.682305486    0.976272854    0.976268721
   30.697638972    0.976274284    0.976269225
   30.712972458    0.976275382    0.976269742
   30.728305944    0.976276106    0.976270273
   30.743639430    0.976276441    0.976270820
   30.758972916    0.976276403    0.976271381
   30.774306402    0.976276035    0.976271954
   30.789639888    0.976275404    0.976272538
   30.804973374    0.976274599    0.976273129
   30.820306860    0.976273720    0.976273723
   30.835640346    0.976272875    0.976274315
   30.850973832    0.976272167    0.976274901
   30.866307318    0.976271689    0.976275478
   30.881640804    0.976271520    0.976276042
   30.896974290    0.976271712    0.976276592
   30.912307776    0.976272291    0.976277126
   30.927641262    0.976273255    0.976277644
