
     Program AVERAGE v.5.1 starts on 18Jun2018 at 16: 3:20 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               100611    35335    5899
     Tot         325     157     49

     Reading data from file  Au_tmp.pp
   17.577349690    0.819746933    0.808048833
   17.590839597    0.820056013    0.808597525
   17.604329505    0.820358898    0.809135014
   17.617819413    0.820655706    0.809661532
   17.631309320    0.820946553    0.810177308
   17.644799228    0.821231551    0.810682565
   17.658289136    0.821510812    0.811177522
   17.671779043    0.821784445    0.811662392
   17.685268951    0.822052559    0.812137384
   17.698758859    0.822315264    0.812602704
   17.712248766    0.822572668    0.813058552
   17.725738674    0.822824879    0.813505124
   17.739228582    0.823072006    0.813942611
   17.752718489    0.823314156    0.814371202
   17.766208397    0.823551436    0.814791079
   17.779698305    0.823783953    0.815202424
   17.793188212    0.824011812    0.815605411
   17.806678120    0.824235116    0.816000213
   17.820168028    0.824453967    0.816386999
   17.833657935    0.824668462    0.816765934
   17.847147843    0.824878698    0.817137180
   17.860637751    0.825084767    0.817500895
   17.874127658    0.825286757    0.817857235
   17.887617566    0.825484754    0.818206352
   17.901107474    0.825678840    0.818548394
   17.914597381    0.825869091    0.818883508
   17.928087289    0.826055583    0.819211838
   17.941577197    0.826238388    0.819533522
   17.955067104    0.826417574    0.819848698
   17.968557012    0.826593208    0.820157502
   17.982046920    0.826765355    0.820460063
   17.995536827    0.826934077    0.820756511
   18.009026735    0.827099438    0.821046973
   18.022516643    0.827261499    0.821331571
   18.036006550    0.827420323    0.821610425
   18.049496458    0.827575971    0.821883655
   18.062986366    0.827728505    0.822151375
   18.076476273    0.827877989    0.822413699
   18.089966181    0.828024485    0.822670737
   18.103456089    0.828168056    0.822922596
   18.116945996    0.828308766    0.823169384
   18.130435904    0.828446678    0.823411203
   18.143925812    0.828581854    0.823648154
   18.157415719    0.828714355    0.823880337
   18.170905627    0.828844242    0.824107849
   18.184395535    0.828971572    0.824330784
   18.197885442    0.829096403    0.824549237
   18.211375350    0.829218787    0.824763298
   18.224865258    0.829338777    0.824973057
   18.238355165    0.829456422    0.825178601
   18.251845073    0.829571768    0.825380017
   18.265334981    0.829684858    0.825577388
   18.278824888    0.829795734    0.825770797
   18.292314796    0.829904436    0.825960325
   18.305804704    0.830011000    0.826146051
   18.319294611    0.830115464    0.826328052
   18.332784519    0.830217862    0.826506405
   18.346274427    0.830318228    0.826681184
   18.359764334    0.830416597    0.826852461
   18.373254242    0.830513002    0.827020307
   18.386744150    0.830607480    0.827184794
   18.400234057    0.830700063    0.827345988
   18.413723965    0.830790789    0.827503956
   18.427213873    0.830879694    0.827658764
   18.440703780    0.830966816    0.827810475
   18.454193688    0.831052192    0.827959152
   18.467683596    0.831135862    0.828104856
   18.481173503    0.831217863    0.828247647
   18.494663411    0.831298234    0.828387583
   18.508153319    0.831377015    0.828524723
   18.521643226    0.831454241    0.828659121
   18.535133134    0.831529949    0.828790834
   18.548623042    0.831604175    0.828919915
   18.562112949    0.831676951    0.829046417
   18.575602857    0.831748308    0.829170393
   18.589092765    0.831818278    0.829291893
   18.602582672    0.831886886    0.829410968
   18.616072580    0.831954159    0.829527665
   18.629562488    0.832020121    0.829642035
   18.643052395    0.832084794    0.829754123
   18.656542303    0.832148199    0.829863976
   18.670032211    0.832210357    0.829971639
   18.683522118    0.832271286    0.830077157
   18.697012026    0.832331007    0.830180573
   18.710501934    0.832389537    0.830281930
   18.723991841    0.832446898    0.830381270
   18.737481749    0.832503107    0.830478632
   18.750971657    0.832558187    0.830574058
   18.764461564    0.832612159    0.830667586
   18.777951472    0.832665045    0.830759255
   18.791441380    0.832716868    0.830849101
   18.804931287    0.832767652    0.830937162
   18.818421195    0.832817422    0.831023472
   18.831911103    0.832866202    0.831108068
   18.845401010    0.832914017    0.831190983
   18.858890918    0.832960892    0.831272251
   18.872380826    0.833006851    0.831351905
   18.885870733    0.833051917    0.831429977
   18.899360641    0.833096112    0.831506498
   18.912850549    0.833139457    0.831581501
   18.926340456    0.833181971    0.831655015
   18.939830364    0.833223672    0.831727070
   18.953320272    0.833264577    0.831797696
   18.966810179    0.833304699    0.831866922
   18.980300087    0.833344052    0.831934775
   18.993789995    0.833382648    0.832001283
   19.007279902    0.833420498    0.832066475
   19.020769810    0.833457612    0.832130375
   19.034259718    0.833494000    0.832193011
   19.047749625    0.833529671    0.832254407
   19.061239533    0.833564635    0.832314590
   19.074729441    0.833598901    0.832373583
   19.088219348    0.833632481    0.832431410
   19.101709256    0.833665386    0.832488095
   19.115199164    0.833697627    0.832543660
   19.128689071    0.833729218    0.832598128
   19.142178979    0.833760173    0.832651521
   19.155668887    0.833790506    0.832703859
   19.169158794    0.833820232    0.832755165
   19.182648702    0.833849368    0.832805457
   19.196138610    0.833877929    0.832854757
   19.209628517    0.833905931    0.832903083
   19.223118425    0.833933389    0.832950455
   19.236608333    0.833960317    0.832996892
   19.250098240    0.833986732    0.833042412
   19.263588148    0.834012644    0.833087033
   19.277078056    0.834038065    0.833130774
   19.290567963    0.834063008    0.833173650
   19.304057871    0.834087479    0.833215681
   19.317547779    0.834111489    0.833256882
   19.331037686    0.834135042    0.833297271
   19.344527594    0.834158146    0.833336862
   19.358017502    0.834180806    0.833375674
   19.371507409    0.834203025    0.833413720
   19.384997317    0.834224807    0.833451017
   19.398487225    0.834246158    0.833487579
   19.411977132    0.834267081    0.833523422
   19.425467040    0.834287580    0.833558559
   19.438956948    0.834307662    0.833593004
   19.452446855    0.834327332    0.833626772
   19.465936763    0.834346597    0.833659876
   19.479426671    0.834365465    0.833692328
   19.492916578    0.834383945    0.833724142
   19.506406486    0.834402046    0.833755331
   19.519896394    0.834419779    0.833785905
   19.533386301    0.834437153    0.833815878
   19.546876209    0.834454182    0.833845261
   19.560366117    0.834470874    0.833874066
   19.573856024    0.834487242    0.833902303
   19.587345932    0.834503295    0.833929985
   19.600835840    0.834519045    0.833957121
   19.614325747    0.834534499    0.833983722
   19.627815655    0.834549667    0.834009800
   19.641305563    0.834564555    0.834035364
   19.654795470    0.834579169    0.834060425
   19.668285378    0.834593515    0.834084992
   19.681775286    0.834607597    0.834109076
   19.695265193    0.834621418    0.834132686
   19.708755101    0.834634979    0.834155832
   19.722245009    0.834648284    0.834178522
   19.735734916    0.834661334    0.834200768
   19.749224824    0.834674130    0.834222576
   19.762714732    0.834686675    0.834243957
   19.776204639    0.834698969    0.834264918
   19.789694547    0.834711016    0.834285468
   19.803184455    0.834722819    0.834305615
   19.816674362    0.834734380    0.834325368
   19.830164270    0.834745705    0.834344733
   19.843654178    0.834756799    0.834363720
   19.857144085    0.834767668    0.834382334
   19.870633993    0.834778317    0.834400583
   19.884123901    0.834788754    0.834418475
   19.897613808    0.834798985    0.834436016
   19.911103716    0.834809018    0.834453213
   19.924593624    0.834818860    0.834470072
   19.938083531    0.834828517    0.834486601
   19.951573439    0.834837996    0.834502806
   19.965063347    0.834847301    0.834518692
   19.978553254    0.834856438    0.834534267
   19.992043162    0.834865411    0.834549536
   20.005533070    0.834874223    0.834564505
   20.019022977    0.834882876    0.834579181
   20.032512885    0.834891371    0.834593569
   20.046002793    0.834899710    0.834607676
   20.059492700    0.834907893    0.834621506
   20.072982608    0.834915921    0.834635066
   20.086472516    0.834923792    0.834648360
   20.099962423    0.834931507    0.834661395
   20.113452331    0.834939066    0.834674175
   20.126942239    0.834946471    0.834686706
   20.140432146    0.834953720    0.834698992
   20.153922054    0.834960817    0.834711039
   20.167411962    0.834967764    0.834722851
   20.180901869    0.834974563    0.834734432
   20.194391777    0.834981219    0.834745788
   20.207881685    0.834987734    0.834756922
   20.221371592    0.834994115    0.834767839
   20.234861500    0.835000367    0.834778543
   20.248351408    0.835006494    0.834789037
   20.261841315    0.835012501    0.834799327
   20.275331223    0.835018395    0.834809415
   20.288821131    0.835024180    0.834819306
   20.302311038    0.835029861    0.834829003
   20.315800946    0.835035440    0.834838510
   20.329290854    0.835040923    0.834847831
   20.342780761    0.835046310    0.834856969
   20.356270669    0.835051604    0.834865928
   20.369760577    0.835056806    0.834874712
   20.383250484    0.835061916    0.834883324
   20.396740392    0.835066934    0.834891767
   20.410230300    0.835071859    0.834900045
   20.423720207    0.835076691    0.834908162
   20.437210115    0.835081427    0.834916120
   20.450700023    0.835086068    0.834923922
   20.464189930    0.835090612    0.834931573
   20.477679838    0.835095059    0.834939075
   20.491169746    0.835099409    0.834946431
   20.504659653    0.835103663    0.834953643
   20.518149561    0.835107822    0.834960715
   20.531639469    0.835111888    0.834967650
   20.545129376    0.835115864    0.834974450
   20.558619284    0.835119752    0.834981117
   20.572109192    0.835123556    0.834987654
   20.585599099    0.835127280    0.834994064
   20.599089007    0.835130929    0.835000349
   20.612578915    0.835134506    0.835006511
   20.626068822    0.835138016    0.835012552
   20.639558730    0.835141462    0.835018475
   20.653048638    0.835144848    0.835024283
   20.666538545    0.835148177    0.835029976
   20.680028453    0.835151452    0.835035558
   20.693518361    0.835154673    0.835041030
   20.707008268    0.835157842    0.835046395
   20.720498176    0.835160959    0.835051655
   20.733988084    0.835164024    0.835056812
   20.747477991    0.835167036    0.835061869
   20.760967899    0.835169995    0.835066826
   20.774457807    0.835172898    0.835071687
   20.787947714    0.835175744    0.835076453
   20.801437622    0.835178533    0.835081127
   20.814927530    0.835181262    0.835085710
   20.828417437    0.835183931    0.835090204
   20.841907345    0.835186539    0.835094611
   20.855397253    0.835189087    0.835098932
   20.868887160    0.835191575    0.835103170
   20.882377068    0.835194004    0.835107326
   20.895866976    0.835196376    0.835111401
   20.909356883    0.835198694    0.835115397
   20.922846791    0.835200961    0.835119316
   20.936336699    0.835203178    0.835123159
   20.949826606    0.835205350    0.835126927
   20.963316514    0.835207480    0.835130621
   20.976806422    0.835209571    0.835134244
   20.990296329    0.835211627    0.835137796
   21.003786237    0.835213649    0.835141278
   21.017276145    0.835215640    0.835144692
   21.030766052    0.835217602    0.835148038
   21.044255960    0.835219535    0.835151320
   21.057745868    0.835221441    0.835154536
   21.071235775    0.835223319    0.835157690
   21.084725683    0.835225169    0.835160782
   21.098215591    0.835226989    0.835163813
   21.111705498    0.835228778    0.835166785
   21.125195406    0.835230534    0.835169698
   21.138685314    0.835232256    0.835172555
   21.152175221    0.835233943    0.835175356
   21.165665129    0.835235592    0.835178103
   21.179155037    0.835237202    0.835180795
   21.192644944    0.835238773    0.835183436
   21.206134852    0.835240305    0.835186025
   21.219624760    0.835241797    0.835188564
   21.233114667    0.835243250    0.835191053
   21.246604575    0.835244667    0.835193494
   21.260094483    0.835246048    0.835195887
   21.273584390    0.835247395    0.835198234
   21.287074298    0.835248712    0.835200534
   21.300564206    0.835250001    0.835202790
   21.314054113    0.835251264    0.835205001
   21.327544021    0.835252504    0.835207168
   21.341033929    0.835253724    0.835209293
   21.354523836    0.835254926    0.835211375
   21.368013744    0.835256111    0.835213416
   21.381503652    0.835257281    0.835215417
   21.394993559    0.835258437    0.835217378
   21.408483467    0.835259578    0.835219300
   21.421973375    0.835260705    0.835221184
   21.435463282    0.835261816    0.835223030
   21.448953190    0.835262911    0.835224840
   21.462443098    0.835263989    0.835226614
   21.475933005    0.835265047    0.835228352
   21.489422913    0.835266083    0.835230057
   21.502912821    0.835267097    0.835231728
   21.516402728    0.835268087    0.835233366
   21.529892636    0.835269051    0.835234972
   21.543382544    0.835269989    0.835236547
   21.556872451    0.835270900    0.835238091
   21.570362359    0.835271784    0.835239604
   21.583852267    0.835272642    0.835241088
   21.597342174    0.835273475    0.835242543
   21.610832082    0.835274285    0.835243969
   21.624321990    0.835275072    0.835245367
   21.637811897    0.835275840    0.835246737
   21.651301805    0.835276591    0.835248080
   21.664791713    0.835277326    0.835249397
   21.678281620    0.835278048    0.835250687
   21.691771528    0.835278759    0.835251951
   21.705261436    0.835279462    0.835253189
   21.718751343    0.835280156    0.835254403
   21.732241251    0.835280844    0.835255592
   21.745731159    0.835281526    0.835256757
   21.759221066    0.835282202    0.835257898
   21.772710974    0.835282872    0.835259017
   21.786200882    0.835283535    0.835260112
   21.799690789    0.835284190    0.835261186
   21.813180697    0.835284835    0.835262238
   21.826670605    0.835285468    0.835263269
   21.840160512    0.835286089    0.835264279
   21.853650420    0.835286696    0.835265269
   21.867140328    0.835287287    0.835266240
   21.880630235    0.835287861    0.835267191
   21.894120143    0.835288417    0.835268123
   21.907610051    0.835288954    0.835269037
   21.921099958    0.835289474    0.835269933
   21.934589866    0.835289975    0.835270811
   21.948079774    0.835290459    0.835271672
   21.961569681    0.835290926    0.835272515
   21.975059589    0.835291380    0.835273341
   21.988549497    0.835291820    0.835274151
   22.002039404    0.835292250    0.835274945
   22.015529312    0.835292670    0.835275722
   22.029019220    0.835293084    0.835276483
   22.042509127    0.835293492    0.835277229
   22.055999035    0.835293896    0.835277959
   22.069488943    0.835294298    0.835278674
   22.082978850    0.835294698    0.835279374
   22.096468758    0.835295096    0.835280059
   22.109958666    0.835295493    0.835280730
   22.123448573    0.835295889    0.835281387
   22.136938481    0.835296282    0.835282031
   22.150428389    0.835296671    0.835282661
   22.163918296    0.835297055    0.835283277
   22.177408204    0.835297433    0.835283882
   22.190898112    0.835297802    0.835284473
   22.204388019    0.835298162    0.835285052
   22.217877927    0.835298512    0.835285620
   22.231367835    0.835298849    0.835286176
   22.244857742    0.835299173    0.835286720
   22.258347650    0.835299484    0.835287254
   22.271837558    0.835299781    0.835287776
   22.285327465    0.835300065    0.835288288
   22.298817373    0.835300336    0.835288789
   22.312307281    0.835300596    0.835289280
   22.325797188    0.835300845    0.835289761
   22.339287096    0.835301085    0.835290231
   22.352777004    0.835301318    0.835290691
   22.366266911    0.835301546    0.835291142
   22.379756819    0.835301769    0.835291583
   22.393246727    0.835301990    0.835292014
   22.406736634    0.835302211    0.835292435
   22.420226542    0.835302431    0.835292848
   22.433716450    0.835302651    0.835293251
   22.447206357    0.835302873    0.835293645
   22.460696265    0.835303096    0.835294030
   22.474186173    0.835303319    0.835294406
   22.487676080    0.835303542    0.835294774
   22.501165988    0.835303764    0.835295134
   22.514655896    0.835303984    0.835295486
   22.528145803    0.835304199    0.835295830
   22.541635711    0.835304410    0.835296166
   22.555125619    0.835304614    0.835296495
   22.568615526    0.835304811    0.835296816
   22.582105434    0.835304998    0.835297131
   22.595595342    0.835305177    0.835297438
   22.609085249    0.835305345    0.835297739
   22.622575157    0.835305502    0.835298034
   22.636065065    0.835305650    0.835298321
   22.649554972    0.835305788    0.835298603
   22.663044880    0.835305918    0.835298878
   22.676534788    0.835306040    0.835299146
   22.690024695    0.835306155    0.835299409
   22.703514603    0.835306266    0.835299665
   22.717004511    0.835306374    0.835299915
   22.730494418    0.835306479    0.835300159
   22.743984326    0.835306584    0.835300398
   22.757474234    0.835306690    0.835300630
   22.770964141    0.835306797    0.835300856
   22.784454049    0.835306906    0.835301077
   22.797943957    0.835307018    0.835301292
   22.811433864    0.835307131    0.835301502
   22.824923772    0.835307247    0.835301706
   22.838413680    0.835307364    0.835301905
   22.851903587    0.835307482    0.835302099
   22.865393495    0.835307598    0.835302288
   22.878883403    0.835307713    0.835302472
   22.892373310    0.835307825    0.835302651
   22.905863218    0.835307932    0.835302826
   22.919353126    0.835308033    0.835302996
   22.932843033    0.835308128    0.835303162
   22.946332941    0.835308216    0.835303324
   22.959822849    0.835308295    0.835303482
   22.973312756    0.835308367    0.835303636
   22.986802664    0.835308431    0.835303785
   23.000292572    0.835308488    0.835303931
   23.013782479    0.835308538    0.835304073
   23.027272387    0.835308582    0.835304211
   23.040762295    0.835308622    0.835304345
   23.054252202    0.835308658    0.835304476
   23.067742110    0.835308693    0.835304602
   23.081232018    0.835308726    0.835304725
   23.094721925    0.835308760    0.835304844
   23.108211833    0.835308795    0.835304959
   23.121701741    0.835308832    0.835305071
   23.135191648    0.835308872    0.835305179
   23.148681556    0.835308915    0.835305283
   23.162171464    0.835308960    0.835305384
   23.175661371    0.835309008    0.835305481
   23.189151279    0.835309058    0.835305575
   23.202641187    0.835309109    0.835305666
   23.216131094    0.835309160    0.835305754
   23.229621002    0.835309210    0.835305839
   23.243110910    0.835309257    0.835305920
   23.256600817    0.835309302    0.835305999
   23.270090725    0.835309342    0.835306075
   23.283580633    0.835309377    0.835306149
   23.297070540    0.835309406    0.835306219
   23.310560448    0.835309428    0.835306288
   23.324050356    0.835309445    0.835306353
   23.337540263    0.835309454    0.835306417
   23.351030171    0.835309458    0.835306477
   23.364520079    0.835309457    0.835306536
   23.378009986    0.835309451    0.835306592
   23.391499894    0.835309441    0.835306645
   23.404989802    0.835309429    0.835306696
   23.418479709    0.835309415    0.835306745
   23.431969617    0.835309401    0.835306791
   23.445459525    0.835309388    0.835306834
   23.458949432    0.835309377    0.835306875
   23.472439340    0.835309367    0.835306914
   23.485929248    0.835309361    0.835306951
   23.499419155    0.835309357    0.835306985
   23.512909063    0.835309356    0.835307016
   23.526398971    0.835309358    0.835307046
   23.539888878    0.835309362    0.835307073
   23.553378786    0.835309367    0.835307098
   23.566868694    0.835309373    0.835307121
   23.580358601    0.835309378    0.835307142
   23.593848509    0.835309382    0.835307161
   23.607338417    0.835309383    0.835307179
   23.620828324    0.835309381    0.835307194
   23.634318232    0.835309375    0.835307208
   23.647808140    0.835309364    0.835307221
   23.661298047    0.835309349    0.835307231
   23.674787955    0.835309327    0.835307240
   23.688277863    0.835309301    0.835307248
   23.701767770    0.835309270    0.835307254
   23.715257678    0.835309234    0.835307258
   23.728747586    0.835309195    0.835307261
   23.742237493    0.835309153    0.835307262
   23.755727401    0.835309109    0.835307261
   23.769217309    0.835309064    0.835307259
   23.782707216    0.835309019    0.835307255
   23.796197124    0.835308975    0.835307250
   23.809687032    0.835308932    0.835307243
   23.823176939    0.835308892    0.835307234
   23.836666847    0.835308854    0.835307224
   23.850156755    0.835308820    0.835307212
   23.863646662    0.835308788    0.835307199
   23.877136570    0.835308758    0.835307184
   23.890626478    0.835308731    0.835307167
   23.904116385    0.835308705    0.835307150
   23.917606293    0.835308680    0.835307130
   23.931096201    0.835308654    0.835307110
   23.944586108    0.835308628    0.835307088
   23.958076016    0.835308600    0.835307065
   23.971565924    0.835308569    0.835307041
   23.985055831    0.835308534    0.835307016
   23.998545739    0.835308496    0.835306990
   24.012035647    0.835308454    0.835306962
   24.025525554    0.835308407    0.835306934
   24.039015462    0.835308356    0.835306904
   24.052505370    0.835308301    0.835306874
   24.065995277    0.835308243    0.835306842
   24.079485185    0.835308181    0.835306810
   24.092975093    0.835308117    0.835306776
   24.106465000    0.835308052    0.835306741
   24.119954908    0.835307986    0.835306705
   24.133444816    0.835307920    0.835306668
   24.146934723    0.835307854    0.835306630
   24.160424631    0.835307791    0.835306591
   24.173914539    0.835307729    0.835306550
   24.187404446    0.835307670    0.835306509
   24.200894354    0.835307613    0.835306466
   24.214384262    0.835307559    0.835306422
   24.227874169    0.835307507    0.835306377
   24.241364077    0.835307457    0.835306331
   24.254853985    0.835307408    0.835306284
   24.268343892    0.835307360    0.835306236
   24.281833800    0.835307312    0.835306187
   24.295323708    0.835307263    0.835306137
   24.308813615    0.835307213    0.835306086
   24.322303523    0.835307161    0.835306035
   24.335793431    0.835307106    0.835305983
   24.349283338    0.835307048    0.835305930
   24.362773246    0.835306986    0.835305876
   24.376263154    0.835306921    0.835305822
   24.389753061    0.835306852    0.835305767
   24.403242969    0.835306780    0.835305711
   24.416732877    0.835306704    0.835305654
   24.430222784    0.835306626    0.835305597
   24.443712692    0.835306547    0.835305539
   24.457202600    0.835306465    0.835305480
   24.470692507    0.835306384    0.835305420
   24.484182415    0.835306302    0.835305359
   24.497672323    0.835306221    0.835305298
   24.511162230    0.835306142    0.835305235
   24.524652138    0.835306064    0.835305172
   24.538142046    0.835305988    0.835305108
   24.551631953    0.835305914    0.835305043
   24.565121861    0.835305842    0.835304978
   24.578611769    0.835305773    0.835304911
   24.592101676    0.835305705    0.835304844
   24.605591584    0.835305638    0.835304776
   24.619081492    0.835305572    0.835304707
   24.632571399    0.835305506    0.835304637
   24.646061307    0.835305440    0.835304567
   24.659551215    0.835305372    0.835304497
   24.673041122    0.835305303    0.835304425
   24.686531030    0.835305231    0.835304354
   24.700020938    0.835305157    0.835304281
   24.713510845    0.835305080    0.835304208
   24.727000753    0.835305000    0.835304135
   24.740490661    0.835304917    0.835304061
   24.753980568    0.835304831    0.835303986
   24.767470476    0.835304743    0.835303911
   24.780960384    0.835304653    0.835303835
   24.794450291    0.835304561    0.835303759
   24.807940199    0.835304467    0.835303682
   24.821430107    0.835304374    0.835303605
   24.834920014    0.835304280    0.835303526
   24.848409922    0.835304187    0.835303448
   24.861899830    0.835304095    0.835303368
   24.875389737    0.835304005    0.835303288
   24.888879645    0.835303916    0.835303207
   24.902369553    0.835303829    0.835303126
   24.915859460    0.835303744    0.835303043
   24.929349368    0.835303660    0.835302961
   24.942839276    0.835303578    0.835302877
   24.956329183    0.835303496    0.835302793
   24.969819091    0.835303416    0.835302709
   24.983308999    0.835303335    0.835302624
   24.996798906    0.835303254    0.835302538
   25.010288814    0.835303173    0.835302452
   25.023778722    0.835303090    0.835302366
   25.037268629    0.835303005    0.835302279
   25.050758537    0.835302918    0.835302191
   25.064248445    0.835302829    0.835302104
   25.077738352    0.835302737    0.835302015
   25.091228260    0.835302643    0.835301927
   25.104718168    0.835302547    0.835301838
   25.118208075    0.835302449    0.835301748
   25.131697983    0.835302349    0.835301658
   25.145187891    0.835302247    0.835301568
   25.158677798    0.835302145    0.835301477
   25.172167706    0.835302042    0.835301385
   25.185657614    0.835301939    0.835301293
   25.199147521    0.835301836    0.835301200
   25.212637429    0.835301734    0.835301107
   25.226127337    0.835301633    0.835301014
   25.239617244    0.835301533    0.835300919
   25.253107152    0.835301435    0.835300825
   25.266597060    0.835301338    0.835300729
   25.280086967    0.835301242    0.835300633
   25.293576875    0.835301147    0.835300537
   25.307066783    0.835301053    0.835300440
   25.320556690    0.835300960    0.835300343
   25.334046598    0.835300866    0.835300245
   25.347536506    0.835300772    0.835300147
   25.361026413    0.835300678    0.835300049
   25.374516321    0.835300582    0.835299950
   25.388006229    0.835300486    0.835299851
   25.401496136    0.835300387    0.835299751
   25.414986044    0.835300287    0.835299651
   25.428475952    0.835300185    0.835299550
   25.441965859    0.835300080    0.835299450
   25.455455767    0.835299974    0.835299348
   25.468945675    0.835299867    0.835299247
   25.482435582    0.835299758    0.835299145
   25.495925490    0.835299647    0.835299043
   25.509415398    0.835299536    0.835298940
   25.522905305    0.835299425    0.835298836
   25.536395213    0.835299313    0.835298733
   25.549885121    0.835299201    0.835298629
   25.563375028    0.835299090    0.835298524
   25.576864936    0.835298979    0.835298419
   25.590354844    0.835298869    0.835298313
   25.603844751    0.835298760    0.835298207
   25.617334659    0.835298652    0.835298101
   25.630824567    0.835298545    0.835297994
   25.644314474    0.835298439    0.835297886
   25.657804382    0.835298333    0.835297778
   25.671294290    0.835298228    0.835297670
   25.684784197    0.835298123    0.835297562
   25.698274105    0.835298017    0.835297453
   25.711764013    0.835297911    0.835297343
   25.725253920    0.835297805    0.835297234
   25.738743828    0.835297697    0.835297124
   25.752233736    0.835297588    0.835297013
   25.765723643    0.835297478    0.835296903
   25.779213551    0.835297366    0.835296792
   25.792703459    0.835297253    0.835296680
   25.806193366    0.835297139    0.835296568
   25.819683274    0.835297023    0.835296456
   25.833173182    0.835296906    0.835296344
   25.846663089    0.835296789    0.835296231
   25.860152997    0.835296670    0.835296118
   25.873642905    0.835296551    0.835296004
   25.887132812    0.835296431    0.835295890
   25.900622720    0.835296312    0.835295776
   25.914112628    0.835296192    0.835295661
   25.927602535    0.835296073    0.835295545
   25.941092443    0.835295954    0.835295430
   25.954582351    0.835295836    0.835295313
   25.968072258    0.835295718    0.835295197
   25.981562166    0.835295601    0.835295080
   25.995052074    0.835295484    0.835294963
   26.008541981    0.835295368    0.835294845
   26.022031889    0.835295251    0.835294727
   26.035521797    0.835295135    0.835294609
   26.049011704    0.835295018    0.835294490
   26.062501612    0.835294902    0.835294371
   26.075991520    0.835294784    0.835294251
   26.089481427    0.835294667    0.835294132
   26.102971335    0.835294548    0.835294012
   26.116461243    0.835294428    0.835293891
   26.129951150    0.835294308    0.835293771
   26.143441058    0.835294187    0.835293650
   26.156930966    0.835294064    0.835293528
   26.170420873    0.835293941    0.835293406
   26.183910781    0.835293817    0.835293284
   26.197400689    0.835293692    0.835293162
   26.210890596    0.835293566    0.835293039
   26.224380504    0.835293440    0.835292916
   26.237870412    0.835293313    0.835292792
   26.251360319    0.835293186    0.835292668
   26.264850227    0.835293059    0.835292544
   26.278340135    0.835292931    0.835292419
   26.291830042    0.835292804    0.835292294
   26.305319950    0.835292677    0.835292168
   26.318809858    0.835292550    0.835292042
   26.332299765    0.835292423    0.835291916
   26.345789673    0.835292295    0.835291790
   26.359279581    0.835292169    0.835291663
   26.372769488    0.835292042    0.835291536
   26.386259396    0.835291915    0.835291408
   26.399749304    0.835291788    0.835291280
   26.413239211    0.835291660    0.835291152
   26.426729119    0.835291533    0.835291023
   26.440219027    0.835291405    0.835290894
   26.453708934    0.835291277    0.835290765
   26.467198842    0.835291149    0.835290636
   26.480688750    0.835291020    0.835290506
   26.494178657    0.835290890    0.835290375
   26.507668565    0.835290760    0.835290245
   26.521158473    0.835290629    0.835290114
   26.534648380    0.835290498    0.835289983
   26.548138288    0.835290366    0.835289851
   26.561628196    0.835290233    0.835289719
   26.575118103    0.835290100    0.835289587
   26.588608011    0.835289966    0.835289454
   26.602097919    0.835289832    0.835289321
   26.615587826    0.835289697    0.835289187
   26.629077734    0.835289562    0.835289053
   26.642567642    0.835289426    0.835288919
   26.656057549    0.835289290    0.835288785
   26.669547457    0.835289153    0.835288650
   26.683037365    0.835289016    0.835288515
   26.696527272    0.835288879    0.835288379
   26.710017180    0.835288742    0.835288243
   26.723507088    0.835288605    0.835288107
   26.736996995    0.835288468    0.835287971
   26.750486903    0.835288330    0.835287834
   26.763976811    0.835288193    0.835287697
   26.777466718    0.835288056    0.835287559
   26.790956626    0.835287918    0.835287422
   26.804446534    0.835287781    0.835287283
   26.817936441    0.835287644    0.835287145
   26.831426349    0.835287506    0.835287006
   26.844916257    0.835287369    0.835286867
   26.858406164    0.835287231    0.835286728
   26.871896072    0.835287093    0.835286588
   26.885385980    0.835286955    0.835286447
   26.898875887    0.835286816    0.835286307
   26.912365795    0.835286677    0.835286166
   26.925855703    0.835286537    0.835286025
   26.939345610    0.835286396    0.835285883
   26.952835518    0.835286255    0.835285741
   26.966325426    0.835286112    0.835285598
   26.979815333    0.835285969    0.835285456
   26.993305241    0.835285825    0.835285313
   27.006795149    0.835285680    0.835285169
   27.020285056    0.835285535    0.835285026
   27.033774964    0.835285389    0.835284882
   27.047264872    0.835285242    0.835284737
   27.060754779    0.835285094    0.835284593
   27.074244687    0.835284947    0.835284448
   27.087734595    0.835284799    0.835284303
   27.101224502    0.835284651    0.835284157
   27.114714410    0.835284504    0.835284011
   27.128204318    0.835284356    0.835283865
   27.141694225    0.835284209    0.835283719
   27.155184133    0.835284063    0.835283572
   27.168674041    0.835283917    0.835283424
   27.182163948    0.835283771    0.835283277
   27.195653856    0.835283626    0.835283129
   27.209143764    0.835283480    0.835282980
   27.222633671    0.835283335    0.835282831
   27.236123579    0.835283190    0.835282682
   27.249613487    0.835283045    0.835282533
